year_id,period_id,origin,destination,period,start,end
460_2023,1,3,3,864000,2020-01-01,2020-01-11
460_2024,1,7,7,864000,2020-01-01,2020-01-11
460_2025,1,3,3,864000,2020-01-01,2020-01-11
488_2018,1,0,0,864000,2020-01-01,2020-01-11
488_2019,1,2,2,864000,2020-01-01,2020-01-11
488_2020,1,2,2,864000,2020-01-01,2020-01-11
488_2021,1,2,2,864000,2020-01-01,2020-01-11
488_2022,1,0,0,864000,2020-01-01,2020-01-11
489_2018,1,0,0,864000,2020-01-01,2020-01-11
489_2019,1,2,2,864000,2020-01-01,2020-01-11
492_2018,1,0,0,864000,2020-01-01,2020-01-11
492_2019,1,2,2,864000,2020-01-01,2020-01-11
492_2020,1,2,2,864000,2020-01-01,2020-01-11
494_2018,1,0,0,864000,2020-01-01,2020-01-11
498_2019,1,5,5,864000,2020-01-01,2020-01-11
502_2018,1,0,0,864000,2020-01-01,2020-01-11
502_2019,1,2,2,864000,2020-01-01,2020-01-11
502_2020,1,2,2,864000,2020-01-01,2020-01-11
504_2018,1,0,0,864000,2020-01-01,2020-01-11
506_2018,1,0,0,864000,2020-01-01,2020-01-11
510_2018,1,0,0,864000,2020-01-01,2020-01-11
510_2019,1,2,2,864000,2020-01-01,2020-01-11
512_2018,1,0,0,864000,2020-01-01,2020-01-11
514_2018,1,0,0,864000,2020-01-01,2020-01-11
518_2018,1,0,0,864000,2020-01-01,2020-01-11
518_2019,1,2,2,864000,2020-01-01,2020-01-11
518_2020,1,2,2,864000,2020-01-01,2020-01-11
518_2021,1,2,2,864000,2020-01-01,2020-01-11
518_2022,1,2,2,864000,2020-01-01,2020-01-11
518_2023,1,2,2,864000,2020-01-01,2020-01-11
518_2024,1,2,2,864000,2020-01-01,2020-01-11
519_2019,1,2,2,864000,2020-01-01,2020-01-11
523_2018,1,0,0,864000,2020-01-01,2020-01-11
523_2019,1,2,2,864000,2020-01-01,2020-01-11
523_2020,1,2,2,864000,2020-01-01,2020-01-11
528_2018,1,0,0,864000,2020-01-01,2020-01-11
747_2019,1,0,0,864000,2020-01-01,2020-01-11
747_2020,1,2,2,864000,2020-01-01,2020-01-11
747_2021,1,2,2,864000,2020-01-01,2020-01-11
747_2022,1,2,2,864000,2020-01-01,2020-01-11
747_2023,1,2,2,864000,2020-01-01,2020-01-11
792_2019,1,0,0,864000,2020-01-01,2020-01-11
792_2020,1,2,2,864000,2020-01-01,2020-01-11
831_2019,1,0,0,864000,2020-01-01,2020-01-11
831_2020,1,2,2,864000,2020-01-01,2020-01-11
831_2021,1,2,2,864000,2020-01-01,2020-01-11
849_2020,1,0,0,864000,2020-01-01,2020-01-11
849_2021,1,2,2,864000,2020-01-01,2020-01-11
849_2022,1,2,2,864000,2020-01-01,2020-01-11
897_2020,1,0,0,864000,2020-01-01,2020-01-11
897_2021,1,2,2,864000,2020-01-01,2020-01-11
898_2020,1,0,0,864000,2020-01-01,2020-01-11
904_2021,1,5,5,864000,2020-01-01,2020-01-11
926_2021,1,3,3,864000,2020-01-01,2020-01-11
926_2022,1,3,3,864000,2020-01-01,2020-01-11
926_2023,1,0,0,864000,2020-01-01,2020-01-11
929_2020,1,0,0,864000,2020-01-01,2020-01-11
929_2021,1,2,2,864000,2020-01-01,2020-01-11
935_2021,1,2,2,864000,2020-01-01,2020-01-11
960_2020,1,0,0,864000,2020-01-01,2020-01-11
960_2021,1,2,2,864000,2020-01-01,2020-01-11
960_2022,1,2,2,864000,2020-01-01,2020-01-11
960_2023,1,0,0,864000,2020-01-01,2020-01-11
960_2024,1,2,2,864000,2020-01-01,2020-01-11
960_2025,1,2,2,864000,2020-01-01,2020-01-11
962_2020,1,0,0,864000,2020-01-01,2020-01-11
962_2021,1,2,2,864000,2020-01-01,2020-01-11
970_2020,1,0,0,864000,2020-01-01,2020-01-11
970_2021,1,3,3,864000,2020-01-01,2020-01-11
970_2022,1,2,2,864000,2020-01-01,2020-01-11
974_2020,1,0,0,864000,2020-01-01,2020-01-11
974_2021,1,2,2,864000,2020-01-01,2020-01-11
1005_2020,1,0,0,864000,2020-01-01,2020-01-11
1007_2021,1,3,3,864000,2020-01-01,2020-01-11
1058_2021,1,0,0,864000,2020-01-01,2020-01-11
1058_2022,1,2,2,864000,2020-01-01,2020-01-11
1099_2021,1,0,0,864000,2020-01-01,2020-01-11
1099_2022,1,2,2,864000,2020-01-01,2020-01-11
1099_2023,1,2,2,864000,2020-01-01,2020-01-11
1099_2024,1,2,2,864000,2020-01-01,2020-01-11
1099_2025,1,2,2,864000,2020-01-01,2020-01-11
1100_2021,1,0,0,864000,2020-01-01,2020-01-11
1100_2022,1,2,2,864000,2020-01-01,2020-01-11
1101_2021,1,0,0,864000,2020-01-01,2020-01-11
1101_2022,1,2,2,864000,2020-01-01,2020-01-11
1117_2021,1,0,0,864000,2020-01-01,2020-01-11
1117_2022,1,2,2,864000,2020-01-01,2020-01-11
1127_2021,1,0,0,864000,2020-01-01,2020-01-11
1133_2023,1,2,2,864000,2020-01-01,2020-01-11
1146_2022,1,2,2,864000,2020-01-01,2020-01-11
1154_2022,1,0,0,864000,2020-01-01,2020-01-11
1168_2022,1,0,0,864000,2020-01-01,2020-01-11
1168_2023,1,2,2,864000,2020-01-01,2020-01-11
1169_2022,1,0,0,864000,2020-01-01,2020-01-11
1214_2022,1,0,0,864000,2020-01-01,2020-01-11
1214_2023,1,2,2,864000,2020-01-01,2020-01-11
1214_2024,1,5,5,864000,2020-01-01,2020-01-11
1217_2022,1,0,0,864000,2020-01-01,2020-01-11
1217_2023,1,2,2,864000,2020-01-01,2020-01-11
1220_2022,1,0,0,864000,2020-01-01,2020-01-11
1220_2023,1,2,2,864000,2020-01-01,2020-01-11
1220_2024,1,2,2,864000,2020-01-01,2020-01-11
1220_2025,1,2,2,864000,2020-01-01,2020-01-11
1249_2022,1,0,0,864000,2020-01-01,2020-01-11
1249_2023,1,2,2,864000,2020-01-01,2020-01-11
1254_2022,1,0,0,864000,2020-01-01,2020-01-11
1264_2022,1,0,0,864000,2020-01-01,2020-01-11
17_2016,1,0,0,864000,2020-01-01,2020-01-11
17_2018,1,3,3,864000,2020-01-01,2020-01-11
17_2019,1,3,3,864000,2020-01-01,2020-01-11
17_2020,1,3,3,864000,2020-01-01,2020-01-11
17_2021,1,3,3,864000,2020-01-01,2020-01-11
17_2022,1,3,3,864000,2020-01-01,2020-01-11
17_2024,1,5,5,864000,2020-01-01,2020-01-11
18_2017,1,3,3,864000,2020-01-01,2020-01-11
18_2019,1,3,3,864000,2020-01-01,2020-01-11
21_2016,1,0,0,864000,2020-01-01,2020-01-11
21_2017,1,5,5,864000,2020-01-01,2020-01-11
29_2020,1,3,3,864000,2020-01-01,2020-01-11
39_2017,1,3,3,864000,2020-01-01,2020-01-11
43_2016,1,0,0,864000,2020-01-01,2020-01-11
43_2017,1,3,3,864000,2020-01-01,2020-01-11
43_2018,1,3,3,864000,2020-01-01,2020-01-11
43_2019,1,5,3,864000,2020-01-01,2020-01-11
46_2016,1,0,0,864000,2020-01-01,2020-01-11
46_2017,1,3,3,864000,2020-01-01,2020-01-11
46_2018,1,3,3,864000,2020-01-01,2020-01-11
46_2019,1,3,3,864000,2020-01-01,2020-01-11
46_2020,1,3,3,864000,2020-01-01,2020-01-11
46_2021,1,5,3,864000,2020-01-01,2020-01-11
46_2022,1,3,3,864000,2020-01-01,2020-01-11
52_2016,1,0,0,864000,2020-01-01,2020-01-11
53_2017,1,5,5,864000,2020-01-01,2020-01-11
55_2016,1,0,0,864000,2020-01-01,2020-01-11
55_2019,1,3,3,864000,2020-01-01,2020-01-11
56_2016,1,0,0,864000,2020-01-01,2020-01-11
68_2016,1,0,0,864000,2020-01-01,2020-01-11
72_2016,1,0,0,864000,2020-01-01,2020-01-11
72_2017,1,3,3,864000,2020-01-01,2020-01-11
72_2018,1,3,3,864000,2020-01-01,2020-01-11
74_2016,1,0,0,864000,2020-01-01,2020-01-11
74_2017,1,3,3,864000,2020-01-01,2020-01-11
86_2016,1,0,0,864000,2020-01-01,2020-01-11
91_2019,1,3,3,864000,2020-01-01,2020-01-11
93_2016,1,0,0,864000,2020-01-01,2020-01-11
93_2017,1,3,3,864000,2020-01-01,2020-01-11
94_2017,1,3,3,864000,2020-01-01,2020-01-11
95_2017,1,3,3,864000,2020-01-01,2020-01-11
95_2019,1,3,3,864000,2020-01-01,2020-01-11
95_2020,1,3,3,864000,2020-01-01,2020-01-11
95_2024,1,0,0,864000,2020-01-01,2020-01-11
95_2025,1,3,3,864000,2020-01-01,2020-01-11
98_2016,1,0,0,864000,2020-01-01,2020-01-11
98_2017,1,3,3,864000,2020-01-01,2020-01-11
98_2019,1,3,3,864000,2020-01-01,2020-01-11
128_2017,1,3,3,864000,2020-01-01,2020-01-11
132_2016,1,0,0,864000,2020-01-01,2020-01-11
137_2017,1,3,3,864000,2020-01-01,2020-01-11
144_2015,1,0,0,864000,2020-01-01,2020-01-11
144_2016,1,3,3,864000,2020-01-01,2020-01-11
148_2015,1,0,0,864000,2020-01-01,2020-01-11
152_2015,1,0,0,864000,2020-01-01,2020-01-11
152_2016,1,3,3,864000,2020-01-01,2020-01-11
154_2015,1,0,0,864000,2020-01-01,2020-01-11
154_2017,1,3,3,864000,2020-01-01,2020-01-11
156_2015,1,0,0,864000,2020-01-01,2020-01-11
161_2015,1,0,0,864000,2020-01-01,2020-01-11
161_2016,1,3,3,864000,2020-01-01,2020-01-11
161_2017,1,3,3,864000,2020-01-01,2020-01-11
161_2018,1,3,3,864000,2020-01-01,2020-01-11
161_2019,1,3,3,864000,2020-01-01,2020-01-11
161_2020,1,4,4,864000,2020-01-01,2020-01-11
161_2021,1,3,3,864000,2020-01-01,2020-01-11
172_2016,1,6,6,864000,2020-01-01,2020-01-11
172_2017,1,3,3,864000,2020-01-01,2020-01-11
190_2016,1,0,0,864000,2020-01-01,2020-01-11
190_2017,1,3,3,864000,2020-01-01,2020-01-11
246_2017,1,0,0,864000,2020-01-01,2020-01-11
246_2018,1,3,0,864000,2020-01-01,2020-01-11
255_2017,1,0,0,864000,2020-01-01,2020-01-11
255_2018,1,3,3,864000,2020-01-01,2020-01-11
259_2017,1,0,0,864000,2020-01-01,2020-01-11
259_2018,1,3,3,864000,2020-01-01,2020-01-11
259_2019,1,3,3,864000,2020-01-01,2020-01-11
270_2017,1,0,0,864000,2020-01-01,2020-01-11
270_2018,1,3,3,864000,2020-01-01,2020-01-11
285_2017,1,0,0,864000,2020-01-01,2020-01-11
285_2018,1,3,3,864000,2020-01-01,2020-01-11
285_2019,1,3,3,864000,2020-01-01,2020-01-11
285_2020,1,3,3,864000,2020-01-01,2020-01-11
285_2021,1,3,3,864000,2020-01-01,2020-01-11
285_2022,1,3,3,864000,2020-01-01,2020-01-11
290_2021,1,3,3,864000,2020-01-01,2020-01-11
309_2017,1,0,0,864000,2020-01-01,2020-01-11
312_2017,1,0,0,864000,2020-01-01,2020-01-11
312_2018,1,3,3,864000,2020-01-01,2020-01-11
312_2019,1,3,3,864000,2020-01-01,2020-01-11
312_2020,1,3,3,864000,2020-01-01,2020-01-11
317_2017,1,0,0,864000,2020-01-01,2020-01-11
317_2018,1,3,3,864000,2020-01-01,2020-01-11
323_2017,1,0,0,864000,2020-01-01,2020-01-11
323_2018,1,3,3,864000,2020-01-01,2020-01-11
324_2017,1,0,0,864000,2020-01-01,2020-01-11
324_2018,1,3,3,864000,2020-01-01,2020-01-11
325_2017,1,0,0,864000,2020-01-01,2020-01-11
325_2018,1,3,3,864000,2020-01-01,2020-01-11
329_2017,1,0,0,864000,2020-01-01,2020-01-11
329_2018,1,3,3,864000,2020-01-01,2020-01-11
329_2019,1,3,3,864000,2020-01-01,2020-01-11
329_2020,1,3,3,864000,2020-01-01,2020-01-11
329_2021,1,3,3,864000,2020-01-01,2020-01-11
329_2022,1,3,3,864000,2020-01-01,2020-01-11
337_2019,1,3,3,864000,2020-01-01,2020-01-11
350_2017,1,0,0,864000,2020-01-01,2020-01-11
350_2019,1,3,3,864000,2020-01-01,2020-01-11
350_2020,1,3,3,864000,2020-01-01,2020-01-11
350_2021,1,3,3,864000,2020-01-01,2020-01-11
350_2022,1,3,3,864000,2020-01-01,2020-01-11
350_2023,1,5,5,864000,2020-01-01,2020-01-11
355_2017,1,0,0,864000,2020-01-01,2020-01-11
355_2018,1,3,3,864000,2020-01-01,2020-01-11
355_2019,1,3,3,864000,2020-01-01,2020-01-11
355_2020,1,3,3,864000,2020-01-01,2020-01-11
355_2021,1,3,3,864000,2020-01-01,2020-01-11
355_2022,1,3,3,864000,2020-01-01,2020-01-11
355_2023,1,3,3,864000,2020-01-01,2020-01-11
376_2017,1,0,0,864000,2020-01-01,2020-01-11
376_2018,1,3,3,864000,2020-01-01,2020-01-11
376_2019,1,3,3,864000,2020-01-01,2020-01-11
376_2020,1,3,3,864000,2020-01-01,2020-01-11
386_2019,1,3,3,864000,2020-01-01,2020-01-11
390_2017,1,0,0,864000,2020-01-01,2020-01-11
390_2019,1,3,3,864000,2020-01-01,2020-01-11
396_2017,1,0,0,864000,2020-01-01,2020-01-11
396_2019,1,3,3,864000,2020-01-01,2020-01-11
396_2020,1,3,3,864000,2020-01-01,2020-01-11
396_2021,1,3,3,864000,2020-01-01,2020-01-11
397_2017,1,0,0,864000,2020-01-01,2020-01-11
416_2019,1,3,3,864000,2020-01-01,2020-01-11
416_2020,1,3,3,864000,2020-01-01,2020-01-11
421_2019,1,3,3,864000,2020-01-01,2020-01-11
422_2017,1,0,0,864000,2020-01-01,2020-01-11
422_2019,1,3,3,864000,2020-01-01,2020-01-11
422_2020,1,3,3,864000,2020-01-01,2020-01-11
422_2021,1,3,3,864000,2020-01-01,2020-01-11
430_2017,1,0,0,864000,2020-01-01,2020-01-11
430_2018,1,3,3,864000,2020-01-01,2020-01-11
430_2019,1,3,3,864000,2020-01-01,2020-01-11
430_2020,1,3,3,864000,2020-01-01,2020-01-11
432_2017,1,0,0,864000,2020-01-01,2020-01-11
440_2018,1,4,4,864000,2020-01-01,2020-01-11
440_2019,1,3,3,864000,2020-01-01,2020-01-11
440_2020,1,3,3,864000,2020-01-01,2020-01-11
440_2021,1,5,5,864000,2020-01-01,2020-01-11
440_2022,1,5,5,864000,2020-01-01,2020-01-11
449_2017,1,0,0,864000,2020-01-01,2020-01-11
449_2018,1,3,3,864000,2020-01-01,2020-01-11
449_2019,1,3,3,864000,2020-01-01,2020-01-11
463_2017,1,0,0,864000,2020-01-01,2020-01-11
463_2018,1,3,3,864000,2020-01-01,2020-01-11
463_2021,1,5,3,864000,2020-01-01,2020-01-11
484_2019,1,5,5,864000,2020-01-01,2020-01-11
485_2019,1,5,5,864000,2020-01-01,2020-01-11
498_2020,1,3,5,864000,2020-01-01,2020-01-11
504_2020,1,3,3,864000,2020-01-01,2020-01-11
504_2021,1,3,3,864000,2020-01-01,2020-01-11
506_2019,1,3,3,864000,2020-01-01,2020-01-11
514_2019,1,3,3,864000,2020-01-01,2020-01-11
514_2020,1,3,3,864000,2020-01-01,2020-01-11
514_2021,1,3,3,864000,2020-01-01,2020-01-11
514_2022,1,3,3,864000,2020-01-01,2020-01-11
514_2023,1,5,3,864000,2020-01-01,2020-01-11
527_2018,1,0,0,864000,2020-01-01,2020-01-11
527_2019,1,3,3,864000,2020-01-01,2020-01-11
527_2020,1,3,3,864000,2020-01-01,2020-01-11
527_2021,1,3,3,864000,2020-01-01,2020-01-11
788_2019,1,0,0,864000,2020-01-01,2020-01-11
788_2020,1,3,3,864000,2020-01-01,2020-01-11
862_2020,1,0,0,864000,2020-01-01,2020-01-11
862_2021,1,3,3,864000,2020-01-01,2020-01-11
862_2022,1,3,3,864000,2020-01-01,2020-01-11
862_2023,1,0,0,864000,2020-01-01,2020-01-11
862_2024,1,3,3,864000,2020-01-01,2020-01-11
862_2025,1,3,3,864000,2020-01-01,2020-01-11
876_2020,1,0,0,864000,2020-01-01,2020-01-11
876_2022,1,3,0,864000,2020-01-01,2020-01-11
903_2020,1,0,0,864000,2020-01-01,2020-01-11
903_2023,1,0,0,864000,2020-01-01,2020-01-11
906_2020,1,0,0,864000,2020-01-01,2020-01-11
906_2021,1,3,3,864000,2020-01-01,2020-01-11
995_2020,1,0,0,864000,2020-01-01,2020-01-11
995_2021,1,0,0,864000,2020-01-01,2020-01-11
1007_2020,1,0,0,864000,2020-01-01,2020-01-11
1007_2022,1,3,3,864000,2020-01-01,2020-01-11
1007_2023,1,3,0,864000,2020-01-01,2020-01-11
1035_2021,1,0,0,864000,2020-01-01,2020-01-11
1035_2022,1,3,0,864000,2020-01-01,2020-01-11
1057_2021,1,0,0,864000,2020-01-01,2020-01-11
1057_2022,1,3,3,864000,2020-01-01,2020-01-11
1155_2022,1,0,0,864000,2020-01-01,2020-01-11
1169_2023,1,3,3,864000,2020-01-01,2020-01-11
1171_2022,1,0,0,864000,2020-01-01,2020-01-11
1235_2022,1,0,0,864000,2020-01-01,2020-01-11
1235_2023,1,3,3,864000,2020-01-01,2020-01-11
1264_2023,1,0,0,864000,2020-01-01,2020-01-11
2_2017,1,4,5,864000,2020-01-01,2020-01-11
2_2018,1,5,5,864000,2020-01-01,2020-01-11
2_2019,1,6,5,864000,2020-01-01,2020-01-11
3_2016,1,0,0,864000,2020-01-01,2020-01-11
6_2016,1,0,0,864000,2020-01-01,2020-01-11
6_2018,1,5,5,864000,2020-01-01,2020-01-11
6_2020,1,6,6,864000,2020-01-01,2020-01-11
6_2022,1,5,5,864000,2020-01-01,2020-01-11
10_2017,1,6,5,864000,2020-01-01,2020-01-11
15_2017,1,5,5,864000,2020-01-01,2020-01-11
15_2018,1,5,5,864000,2020-01-01,2020-01-11
15_2019,1,5,5,864000,2020-01-01,2020-01-11
15_2020,1,5,5,864000,2020-01-01,2020-01-11
15_2021,1,5,5,864000,2020-01-01,2020-01-11
15_2022,1,5,5,864000,2020-01-01,2020-01-11
19_2017,1,5,5,864000,2020-01-01,2020-01-11
19_2018,1,5,5,864000,2020-01-01,2020-01-11
19_2020,1,6,6,864000,2020-01-01,2020-01-11
19_2021,1,5,5,864000,2020-01-01,2020-01-11
21_2018,1,5,5,864000,2020-01-01,2020-01-11
22_2019,1,4,0,864000,2020-01-01,2020-01-11
31_2016,1,0,0,864000,2020-01-01,2020-01-11
31_2017,1,6,6,864000,2020-01-01,2020-01-11
32_2016,1,0,0,864000,2020-01-01,2020-01-11
32_2017,1,5,5,864000,2020-01-01,2020-01-11
32_2018,1,5,5,864000,2020-01-01,2020-01-11
36_2016,1,0,0,864000,2020-01-01,2020-01-11
40_2016,1,0,0,864000,2020-01-01,2020-01-11
40_2017,1,5,5,864000,2020-01-01,2020-01-11
40_2018,1,5,5,864000,2020-01-01,2020-01-11
41_2016,1,0,0,864000,2020-01-01,2020-01-11
53_2016,1,0,0,864000,2020-01-01,2020-01-11
53_2018,1,5,5,864000,2020-01-01,2020-01-11
54_2016,1,0,0,864000,2020-01-01,2020-01-11
54_2017,1,5,5,864000,2020-01-01,2020-01-11
54_2018,1,5,5,864000,2020-01-01,2020-01-11
54_2019,1,5,5,864000,2020-01-01,2020-01-11
54_2020,1,5,5,864000,2020-01-01,2020-01-11
54_2021,1,5,5,864000,2020-01-01,2020-01-11
54_2022,1,5,5,864000,2020-01-01,2020-01-11
59_2019,1,6,6,864000,2020-01-01,2020-01-11
61_2016,1,0,0,864000,2020-01-01,2020-01-11
64_2017,1,5,5,864000,2020-01-01,2020-01-11
64_2018,1,5,5,864000,2020-01-01,2020-01-11
65_2016,1,0,0,864000,2020-01-01,2020-01-11
65_2017,1,5,5,864000,2020-01-01,2020-01-11
65_2018,1,4,4,864000,2020-01-01,2020-01-11
65_2023,1,6,4,864000,2020-01-01,2020-01-11
67_2016,1,0,0,864000,2020-01-01,2020-01-11
67_2017,1,4,4,864000,2020-01-01,2020-01-11
71_2016,1,0,0,864000,2020-01-01,2020-01-11
71_2017,1,4,4,864000,2020-01-01,2020-01-11
71_2018,1,4,4,864000,2020-01-01,2020-01-11
71_2019,1,4,4,864000,2020-01-01,2020-01-11
71_2020,1,4,4,864000,2020-01-01,2020-01-11
71_2021,1,4,4,864000,2020-01-01,2020-01-11
74_2018,1,6,6,864000,2020-01-01,2020-01-11
74_2019,1,6,5,864000,2020-01-01,2020-01-11
74_2021,1,5,5,864000,2020-01-01,2020-01-11
75_2016,1,0,0,864000,2020-01-01,2020-01-11
75_2017,1,5,5,864000,2020-01-01,2020-01-11
75_2018,1,5,5,864000,2020-01-01,2020-01-11
82_2016,1,0,0,864000,2020-01-01,2020-01-11
82_2017,1,5,5,864000,2020-01-01,2020-01-11
82_2018,1,5,5,864000,2020-01-01,2020-01-11
82_2019,1,5,5,864000,2020-01-01,2020-01-11
82_2020,1,5,5,864000,2020-01-01,2020-01-11
82_2021,1,5,5,864000,2020-01-01,2020-01-11
82_2022,1,5,5,864000,2020-01-01,2020-01-11
82_2023,1,5,5,864000,2020-01-01,2020-01-11
85_2016,1,0,0,864000,2020-01-01,2020-01-11
90_2016,1,0,0,864000,2020-01-01,2020-01-11
91_2020,1,6,6,864000,2020-01-01,2020-01-11
91_2021,1,5,5,864000,2020-01-01,2020-01-11
91_2022,1,5,5,864000,2020-01-01,2020-01-11
91_2023,1,6,4,864000,2020-01-01,2020-01-11
91_2025,1,6,4,864000,2020-01-01,2020-01-11
99_2016,1,0,0,864000,2020-01-01,2020-01-11
103_2017,1,5,5,864000,2020-01-01,2020-01-11
104_2016,1,0,0,864000,2020-01-01,2020-01-11
104_2017,1,5,5,864000,2020-01-01,2020-01-11
104_2018,1,5,5,864000,2020-01-01,2020-01-11
104_2019,1,5,5,864000,2020-01-01,2020-01-11
104_2020,1,5,5,864000,2020-01-01,2020-01-11
104_2022,1,5,5,864000,2020-01-01,2020-01-11
105_2017,1,6,4,864000,2020-01-01,2020-01-11
110_2017,1,6,4,864000,2020-01-01,2020-01-11
111_2017,1,4,5,864000,2020-01-01,2020-01-11
112_2016,1,0,0,864000,2020-01-01,2020-01-11
112_2017,1,4,4,864000,2020-01-01,2020-01-11
113_2022,1,4,4,864000,2020-01-01,2020-01-11
115_2016,1,0,0,864000,2020-01-01,2020-01-11
115_2018,1,5,5,864000,2020-01-01,2020-01-11
116_2016,1,0,0,864000,2020-01-01,2020-01-11
116_2017,1,5,5,864000,2020-01-01,2020-01-11
117_2016,1,0,0,864000,2020-01-01,2020-01-11
118_2017,1,6,4,864000,2020-01-01,2020-01-11
119_2016,1,0,0,864000,2020-01-01,2020-01-11
119_2017,1,5,5,864000,2020-01-01,2020-01-11
119_2018,1,5,5,864000,2020-01-01,2020-01-11
119_2020,1,5,5,864000,2020-01-01,2020-01-11
119_2021,1,5,5,864000,2020-01-01,2020-01-11
122_2017,1,5,5,864000,2020-01-01,2020-01-11
122_2018,1,5,5,864000,2020-01-01,2020-01-11
124_2016,1,0,0,864000,2020-01-01,2020-01-11
124_2020,1,0,0,864000,2020-01-01,2020-01-11
126_2017,1,6,6,864000,2020-01-01,2020-01-11
129_2021,1,4,4,864000,2020-01-01,2020-01-11
130_2016,1,0,0,864000,2020-01-01,2020-01-11
130_2017,1,6,6,864000,2020-01-01,2020-01-11
138_2018,1,5,5,864000,2020-01-01,2020-01-11
140_2015,1,0,0,864000,2020-01-01,2020-01-11
140_2016,1,4,4,864000,2020-01-01,2020-01-11
140_2017,1,4,4,864000,2020-01-01,2020-01-11
140_2018,1,6,6,864000,2020-01-01,2020-01-11
143_2015,1,0,0,864000,2020-01-01,2020-01-11
150_2017,1,6,4,864000,2020-01-01,2020-01-11
150_2018,1,4,4,864000,2020-01-01,2020-01-11
163_2015,1,0,0,864000,2020-01-01,2020-01-11
163_2016,1,5,5,864000,2020-01-01,2020-01-11
164_2015,1,0,0,864000,2020-01-01,2020-01-11
164_2018,1,5,5,864000,2020-01-01,2020-01-11
165_2015,1,0,0,864000,2020-01-01,2020-01-11
165_2016,1,4,4,864000,2020-01-01,2020-01-11
165_2017,1,6,6,864000,2020-01-01,2020-01-11
165_2018,1,6,6,864000,2020-01-01,2020-01-11
173_2015,1,0,0,864000,2020-01-01,2020-01-11
175_2015,1,0,0,864000,2020-01-01,2020-01-11
191_2016,1,0,0,864000,2020-01-01,2020-01-11
192_2016,1,0,0,864000,2020-01-01,2020-01-11
192_2017,1,4,5,864000,2020-01-01,2020-01-11
249_2017,1,0,0,864000,2020-01-01,2020-01-11
249_2018,1,5,5,864000,2020-01-01,2020-01-11
249_2019,1,5,5,864000,2020-01-01,2020-01-11
262_2018,1,5,5,864000,2020-01-01,2020-01-11
262_2019,1,5,5,864000,2020-01-01,2020-01-11
266_2017,1,0,0,864000,2020-01-01,2020-01-11
266_2018,1,4,4,864000,2020-01-01,2020-01-11
271_2017,1,0,0,864000,2020-01-01,2020-01-11
271_2018,1,5,5,864000,2020-01-01,2020-01-11
271_2019,1,5,5,864000,2020-01-01,2020-01-11
273_2017,1,0,0,864000,2020-01-01,2020-01-11
275_2017,1,0,0,864000,2020-01-01,2020-01-11
281_2017,1,0,0,864000,2020-01-01,2020-01-11
283_2017,1,0,0,864000,2020-01-01,2020-01-11
287_2017,1,0,0,864000,2020-01-01,2020-01-11
288_2017,1,0,0,864000,2020-01-01,2020-01-11
288_2018,1,5,5,864000,2020-01-01,2020-01-11
289_2017,1,0,0,864000,2020-01-01,2020-01-11
289_2018,1,4,4,864000,2020-01-01,2020-01-11
291_2018,1,5,5,864000,2020-01-01,2020-01-11
297_2017,1,0,0,864000,2020-01-01,2020-01-11
297_2018,1,5,5,864000,2020-01-01,2020-01-11
297_2019,1,5,5,864000,2020-01-01,2020-01-11
297_2020,1,5,5,864000,2020-01-01,2020-01-11
302_2017,1,0,0,864000,2020-01-01,2020-01-11
302_2018,1,4,4,864000,2020-01-01,2020-01-11
302_2019,1,4,4,864000,2020-01-01,2020-01-11
302_2020,1,4,4,864000,2020-01-01,2020-01-11
302_2021,1,4,4,864000,2020-01-01,2020-01-11
302_2023,1,0,0,864000,2020-01-01,2020-01-11
302_2024,1,0,0,864000,2020-01-01,2020-01-11
303_2017,1,0,0,864000,2020-01-01,2020-01-11
303_2018,1,4,4,864000,2020-01-01,2020-01-11
304_2017,1,0,0,864000,2020-01-01,2020-01-11
304_2018,1,5,5,864000,2020-01-01,2020-01-11
304_2019,1,5,5,864000,2020-01-01,2020-01-11
308_2019,1,4,4,864000,2020-01-01,2020-01-11
308_2020,1,4,4,864000,2020-01-01,2020-01-11
308_2021,1,4,4,864000,2020-01-01,2020-01-11
308_2022,1,4,4,864000,2020-01-01,2020-01-11
314_2017,1,0,0,864000,2020-01-01,2020-01-11
318_2017,1,0,0,864000,2020-01-01,2020-01-11
318_2018,1,5,4,864000,2020-01-01,2020-01-11
318_2019,1,4,4,864000,2020-01-01,2020-01-11
318_2020,1,0,0,864000,2020-01-01,2020-01-11
319_2017,1,0,0,864000,2020-01-01,2020-01-11
319_2018,1,4,6,864000,2020-01-01,2020-01-11
321_2024,1,6,4,864000,2020-01-01,2020-01-11
322_2020,1,4,4,864000,2020-01-01,2020-01-11
328_2017,1,0,0,864000,2020-01-01,2020-01-11
337_2020,1,6,6,864000,2020-01-01,2020-01-11
340_2017,1,0,0,864000,2020-01-01,2020-01-11
340_2018,1,5,5,864000,2020-01-01,2020-01-11
340_2019,1,5,5,864000,2020-01-01,2020-01-11
340_2020,1,5,5,864000,2020-01-01,2020-01-11
340_2021,1,5,5,864000,2020-01-01,2020-01-11
342_2017,1,0,0,864000,2020-01-01,2020-01-11
342_2018,1,5,5,864000,2020-01-01,2020-01-11
342_2019,1,5,5,864000,2020-01-01,2020-01-11
342_2020,1,5,5,864000,2020-01-01,2020-01-11
342_2022,1,5,5,864000,2020-01-01,2020-01-11
